,Power [dBm],navg,fc [GHz],Qi,Qc,Q,error,Qi error,Qc error,fc error
14,-55.0,33342568462601.773,4.4876125525743795,2271629.3986985777,830341.280659395,636498.3335979318,0.0008518636010706057,67128.1673325235,3783.778058610158,2.5428400718396915e-08
15,-57.0,19574426593702.676,4.487612306482871,1994889.0161463998,831449.4528037463,613957.7303855643,0.0011614288892206359,75172.37897243001,5346.635443967651,3.717453278540006e-08
16,-59.0,11772046596174.658,4.4876124809250495,1841078.930667262,827131.3577578808,595875.8303983739,0.0008761233925895713,50501.94436267135,4152.689610745292,2.9918510335846804e-08
17,-61.0,6968865698647.498,4.487612440990465,1665586.923673085,822963.907219557,573713.7270484337,0.0007121885398044699,34950.25615682802,3416.4252881449647,2.585575220592773e-08
18,-63.0,4107239480050.4316,4.487612320528976,1506832.5246162964,821722.6132056548,553091.8393015453,0.0008292831408441446,35485.24047357752,4128.775064969319,3.250542501831433e-08
19,-65.0,2489209695954.721,4.487612310399482,1424446.9723242605,835183.763912457,547195.2147166491,0.0007321157182267358,28385.23590399348,3757.3388845965965,2.949604294144592e-08
20,-67.0,1459857918463.3267,4.487612618911315,1292459.6758087634,821022.7525458954,520449.30481168884,0.0009019563534534066,31077.02225142345,4714.260143965483,3.969720552277067e-08
21,-69.0,890299383293.5479,4.487613021939327,1237650.4579274605,831056.3281282636,512484.357554952,0.0010487958361925025,34528.856689406326,5675.453584303963,4.808577269699299e-08
22,-71.0,532765112052.5133,4.487613469751442,1159424.5931877492,798441.5427512563,488358.55899835617,0.0009652755248334809,29306.010847817175,5087.9158687808085,4.711506651489117e-08
23,-73.0,319972430469.686,4.487613565349441,1093388.3596444558,801270.0039228161,476683.45489581476,0.0009681369847182542,27284.735818850342,5257.273066770285,4.9540195945496635e-08
24,-75.0,189658580085.05518,4.487613468369716,1017861.3830052073,794528.2139341376,460025.3025292188,0.0010808794948956888,28084.831713163177,6037.201575704734,5.9284377407209377e-08
25,-77.0,114290741070.90327,4.487613892397147,967364.3223924318,808777.855216682,451729.69870002515,0.0012176984266355371,29582.29895314155,7042.891110430355,6.96950124279283e-08
26,-79.0,67202393455.62049,4.487613547596879,897063.085326122,792141.7461774104,432856.0202273279,0.0011672590934389924,26203.36262343463,6917.549877697136,7.246142086358986e-08
27,-81.0,40091862414.263695,4.487613688044234,846618.7886578887,795536.5652276659,421507.97203315934,0.001342870847859874,27988.163048263057,8161.385010294267,8.719435840021106e-08
28,-83.0,23255355029.406124,4.487613847283198,778530.7242976329,796616.5838686771,402699.06286245375,0.001478180048947701,28149.599739911733,9361.096235347912,1.051156175435608e-07
29,-85.0,13325193693.979063,4.487613942359313,710091.6030515422,801605.9926255264,385765.9058381927,0.0016156536713303148,27656.675080008223,10849.283998707659,1.2592491849261478e-07
30,-87.0,7409027437.187641,4.487613598732105,632900.8511172293,789741.5321248132,359626.5031685136,0.001679461939905015,25660.383435025462,11799.59998493339,1.4921868540795913e-07
31,-89.0,4582990087.647086,4.487613210856303,621904.8693789664,786315.5063401767,356819.84248297475,0.001882905231201262,28572.74693864875,13519.52414920216,1.7189347545354394e-07
32,-91.0,3003807217.1466947,4.487612793728778,643249.0090806035,809401.2238812606,366940.3504295052,0.0021074653385614508,32754.066062239,15144.146908204653,1.8270782220497495e-07
33,-93.0,1883008975.179999,4.4876123603212275,639532.8822002809,808234.3474172647,365820.7994318122,0.0022029997882515823,34004.47544621071,15851.303978528827,1.9208822532590375e-07
