,Power [dBm],navg,fc [GHz],Qi,Qc,Q,error,Qi error,Qc error,fc error
28,-75.0,78243189419.01529,6.036694559349055,758115.6169670919,630676.3736269672,344856.91573039524,0.000599736135224246,11795.435389830032,2675.6591986307176,6.088190485087352e-08
29,-77.0,44802458539.64394,6.036694493748521,682811.5484520032,625495.2097678484,327013.3655030685,0.0006242932817575637,10749.275105859735,2871.3261978840455,6.937148189223308e-08
30,-79.0,27579454559.838875,6.0366952431352665,665485.724139616,630722.3140733415,324406.97966105683,0.0006980063124593801,11646.709579535993,3288.4259524471126,7.936118429086036e-08
31,-81.0,16694578053.102598,6.036695362742901,637831.2819414217,630231.5896931092,317655.95351326215,0.0006927715641302692,11109.052473055664,3360.386370738852,8.322354805301302e-08
32,-83.0,9499169125.602957,6.036695494280938,575969.8144323399,630512.138071701,301662.686707821,0.0007386699920910359,10367.181534913485,3715.131122015184,9.677638690419599e-08
33,-85.0,5094891471.356652,6.036694960375416,495275.05657757295,627409.3804581184,277304.16826314596,0.0008665823324716351,10335.059274493484,4680.820990138571,1.336175330379774e-07
34,-87.0,3330021871.783974,6.0366952497051205,511321.18186861067,634643.997433682,283505.06750150427,0.0009100336886838749,11263.990329353313,4922.678247567383,1.3598795423064303e-07
35,-89.0,2402202638.189319,6.036694276442899,579721.3525907589,631789.6875065261,302624.37530833675,0.0010975475970507863,15689.849361014436,5525.669810060412,1.432449732163832e-07
36,-91.0,1479972386.0233662,6.03669366696744,566594.6572640298,629459.1780544496,298556.2307587083,0.001242983687286055,17447.58835377684,6320.431596488226,1.6685693360329878e-07
37,-93.0,898870934.2705046,6.036694057425837,546502.3568761345,622819.3663410172,291642.5365415661,0.0012752992193906898,17138.11578230909,6485.446619489463,1.772914268727277e-07
38,-95.0,552022176.8742746,6.036693951614451,532881.8085055044,626832.4506347051,288413.4213137141,0.0013034195286667715,17032.69188259053,6775.7960634516785,1.859052058961197e-07
