,Power [dBm],navg,fc [GHz],Qi,Qc,Q,error,Qi error,Qc error,fc error
11,-37.0,210332316794892.7,6.475945872741097,386401.0511290505,603490.0422172772,259814.09764283747,0.00013332350840815252,1127.4509778995416,946.4107997858664,2.7998496854308996e-08
12,-39.0,131871579521603.84,6.4759457881513205,384395.2891159964,603660.6192737725,258862.89028999035,0.00014807965018703005,1243.0473341083853,1048.9480480136117,3.118598179696619e-08
13,-41.0,82511701702057.75,6.475945624888441,381770.25464611565,603227.8721157259,257781.91456440082,0.00017234860392766955,1440.7609646617202,1230.4866311061196,3.663329373182478e-08
14,-43.0,51562634831474.67,6.475945547298862,378782.53714050027,603335.9889235231,256268.1082298912,0.0001916520659691843,1593.8286085799919,1375.6929665328935,4.1214602397587896e-08
15,-45.0,32337327871839.68,6.475945284956421,376918.8124735374,604982.6514712292,255601.87832359772,0.00019738385482436288,1639.8046144191758,1431.0565828750841,4.284791987885228e-08
16,-47.0,20282970211879.473,6.4759451339355,375108.7143945561,605423.4532760063,254884.77322530234,0.000221506092481804,1832.5293398749782,1612.9240429409547,4.839572209647258e-08
17,-49.0,12668094568600.52,6.475945087417612,372026.55026236735,603318.0050681668,253647.66563001688,0.00023937468795635602,1972.0522057004273,1758.0111703192815,5.296615146477279e-08
18,-51.0,7915122285039.94,6.475945302156766,369093.4993788888,605321.5939591837,252460.15163962322,0.00023831247849378888,1939.086139680061,1753.1095655745594,5.302395322814846e-08
19,-53.0,4914152943576.245,6.475945170985297,364329.7738466829,602709.792664162,250238.37352207475,0.0002575360576811246,2073.9959174550604,1908.5361375724897,5.835727634462273e-08
20,-55.0,3060376851048.5,6.475945182865617,360535.34953133797,604663.3690951023,248422.09810148968,0.00027239166500171486,2185.20003379439,2046.4530580067076,6.276778563574226e-08
21,-57.0,1881657647898.022,6.4759452436410445,353180.8589373292,602590.1070332546,245038.71763888755,0.00035453831695427045,2792.0034696735675,2687.1360541979084,8.366635917411713e-08
22,-59.0,1169826017774.4167,6.4759453821555475,349070.560587554,604285.8234346448,243335.01836700726,0.00040924077544294906,3215.315094422025,3163.593097125762,9.858586480504528e-08
23,-61.0,718660323844.0345,6.475945489746303,341808.76043973357,603917.7859913447,239404.57739983252,0.00043158523874268074,3347.8565002243267,3375.705496771261,1.0712014475444676e-07
24,-63.0,437784475823.47833,6.475945829038232,332561.75041664677,603109.7050408607,234734.07823226944,0.00043318602865872655,3260.3100581743056,3412.3816153387306,1.111617384808028e-07
25,-65.0,253861358320.72336,6.475945787858596,311690.9568635433,611038.9769555766,223751.32233294577,0.0005471466007383765,3983.2567007597536,4571.9656271477,1.5518885376764047e-07
26,-67.0,162858249027.99323,6.475946404131869,315654.6424337655,607352.921737405,225900.1875215865,0.0005820307494878783,4290.402361817483,4832.7763159062015,1.624800374244728e-07
27,-69.0,98641247552.42906,6.475946582794229,306019.3076046308,605220.9570563218,221082.957480808,0.0006699463885241661,4817.870573259483,5669.251545252628,1.947465735341325e-07
28,-71.0,59365042764.10508,6.475946852416834,295360.86289883655,600013.4818145656,214933.39834404102,0.0006944402237889745,4853.387182955106,5921.628809283837,2.1136678274302767e-07
29,-73.0,36538782551.38333,6.475947340646419,289962.64584234636,605037.6797873314,212085.25037537006,0.0007634620280940492,5308.534086480911,6679.593991025351,2.40676795826289e-07
30,-75.0,22310730499.67856,6.475947304875847,283028.1377068326,609190.3474941177,208803.8231290253,0.0008584972379526919,5852.885559219751,7690.421925387229,2.8036382015983463e-07
31,-77.0,13585556230.662098,6.4759473262154605,275756.27810798254,604026.4443618823,204478.96959923228,0.0009889379065721043,6647.930458704301,8949.06700567191,3.3405630794902663e-07
32,-79.0,8382228294.772114,6.475947428596256,271303.9593077646,602289.9820547358,201720.30348716787,0.0010455341460070542,6934.649091276166,9478.41029984469,3.6113566803663844e-07
33,-81.0,5080143261.440993,6.475947186221753,263528.10641521023,600905.2854442798,197398.62436662766,0.001170976190945734,7645.564535562706,10856.353043808136,4.2312741843630874e-07
34,-83.0,3136649589.466165,6.475947220387876,259463.25669981932,597110.1407527707,195225.31192398907,0.0011980754306395013,7680.265914887335,11125.380058457376,4.400030100271124e-07
35,-85.0,1953087674.0591278,6.475947607104218,257021.95250918725,600784.8733146221,193391.7250452368,0.0014352515361566532,9228.031583939766,13412.277891951497,5.3608674832617e-07
36,-87.0,1230520109.8634923,6.475947451804389,256754.74817830068,605003.0952114394,193977.6881172758,0.0013887496581117891,9026.982094660983,13332.096782457666,5.290387274925479e-07
37,-89.0,762138656.4027011,6.475947523924212,253386.06378780006,585681.6551766626,191403.31195050507,0.0019121272762105013,12036.095666770445,17541.51246158965,7.186514636714492e-07
38,-91.0,465460036.8509033,6.47594722380063,247604.96332807076,578861.5081021001,187123.783307453,0.001786759488886157,11013.332011058694,16207.287170340074,6.90480598031229e-07
39,-93.0,305995232.4383915,6.475947652475345,254918.24869856774,595192.1152619837,191169.6079704241,0.0019106152876141441,12687.673433505755,17971.24364671437,7.384916091979221e-07
40,-95.0,181461065.1646292,6.475947902577356,243977.74623153894,579969.3930452117,184087.0227747177,0.0020749178523107445,12939.70345974018,18969.054604842444,5.478984590467917e-07
41,-97.0,99310382.0735988,6.475948908037713,221065.60376205156,547424.1729016734,170448.31780263965,0.003340878348796695,19092.351074439677,30354.869955700822,1.4839593180937527e-06
42,-99.0,67772248.76665321,6.475949218940416,233336.22371143728,551042.0182223368,178788.2629721542,0.004004903553046311,23890.790313136327,35829.44083037297,1.623457299260167e-06
43,-101.0,43126147.45461628,6.475949299312208,234716.9178372939,544504.0508126405,178510.27418039076,0.004049497669868559,24246.908781452046,34796.933261539205,1.6181684019400677e-06
